Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
100605,STEM,Sophomore,3.431,3.77,Debugging/Troubleshooting,Beginner,2,True,13.24,4,Allowed_With_Citation,3,3.489,71.15,Medium
100606,Humanities,Freshman,3.549,5.49,Debugging/Troubleshooting,Intermediate,1,True,8.38,5,Allowed_With_Citation,3,3.972,90.69,Medium
100607,STEM,Sophomore,3.69,28.42,Debugging/Troubleshooting,Intermediate,3,True,7.43,4,Allowed_With_Citation,1,3.706,50.9,High
100608,Humanities,Sophomore,3.207,0.52,Direct_Answer_Generation,Beginner,2,False,17.97,4,Allowed_With_Citation,3,3.217,80.93,Medium
100609,Business,Graduate,3.173,32.17,Copywriting/Drafting,Intermediate,3,True,10.35,8,Allowed_With_Citation,6,3.536,85.01,High
100610,Business,Junior,2.298,1.16,Debugging/Troubleshooting,Beginner,1,False,4.35,1,Actively_Encouraged,3,2.411,60.08,Low
100611,STEM,Senior,3.662,3.39,Debugging/Troubleshooting,Advanced,5,False,18.95,1,Actively_Encouraged,5,4,100,Low
100612,Arts,Sophomore,3.304,3.33,Copywriting/Drafting,Intermediate,3,False,3.48,3,Actively_Encouraged,7,3.333,77.56,Medium
100613,Business,Junior,3.095,6.13,Ideation,Intermediate,3,False,16.96,4,Allowed_With_Citation,2,3.261,74.29,Medium
100614,STEM,Senior,2.936,28.52,Summarizing_Reading,Intermediate,3,True,8.86,6,Allowed_With_Citation,3,2.951,64.83,High
100615,Medical,Sophomore,3.152,6.01,Summarizing_Reading,Advanced,5,True,20.22,2,Allowed_With_Citation,5,3.238,75.56,Medium
100616,Medical,Graduate,3.448,38,Copywriting/Drafting,Intermediate,1,False,9.97,6,Actively_Encouraged,2,3.643,86.53,High
100617,STEM,Freshman,3.114,37.28,Debugging/Troubleshooting,Advanced,3,False,7.62,8,Allowed_With_Citation,6,3.329,80.04,High
100618,STEM,Graduate,2.614,15.05,Copywriting/Drafting,Advanced,3,True,15.55,7,Allowed_With_Citation,3,2.977,73.05,High
100619,Arts,Freshman,3.69,2.04,Ideation,Intermediate,1,False,12.18,1,Actively_Encouraged,2,3.682,73.21,Low
100620,Business,Junior,2.824,0.69,Ideation,Beginner,1,False,7.85,1,Allowed_With_Citation,7,2.906,44.48,Low
100621,STEM,Graduate,2.88,9.33,Summarizing_Reading,Intermediate,4,False,12.03,2,Allowed_With_Citation,4,2.903,60.21,Medium
100622,STEM,Junior,3.268,0.83,Debugging/Troubleshooting,Advanced,3,False,25.92,2,Actively_Encouraged,3,3.888,100,Low
100623,Humanities,Junior,2.126,1.65,Copywriting/Drafting,Intermediate,3,False,6.99,2,Actively_Encouraged,4,2.448,87.21,Low
100624,Humanities,Senior,2.94,5.55,Direct_Answer_Generation,Intermediate,4,True,11.74,4,Actively_Encouraged,6,3.395,92.62,Medium
100625,Business,Sophomore,3.51,13.83,Summarizing_Reading,Beginner,2,True,6.63,6,Actively_Encouraged,4,3.811,71.73,Low
100626,Humanities,Freshman,3.447,6.82,Copywriting/Drafting,Advanced,4,False,3.8,4,Allowed_With_Citation,3,3.255,81.84,Low
100627,Humanities,Sophomore,2.866,23.14,Direct_Answer_Generation,Beginner,1,True,6.04,3,Actively_Encouraged,2,2.797,55.98,High
100628,Business,Freshman,3.54,8.1,Debugging/Troubleshooting,Intermediate,3,False,16.17,5,Strict_Ban,5,3.561,73.64,Low
100629,STEM,Graduate,2.717,0.7,Summarizing_Reading,Intermediate,5,False,21.5,1,Actively_Encouraged,4,2.83,79.71,Low
100630,STEM,Graduate,3.894,1.08,Debugging/Troubleshooting,Beginner,2,True,10.1,1,Allowed_With_Citation,6,4,57.64,Medium
100631,Business,Sophomore,3.419,7.6,Ideation,Intermediate,5,False,12.18,4,Allowed_With_Citation,3,3.674,75.6,Medium
100632,Medical,Senior,3.644,3.38,Summarizing_Reading,Advanced,5,False,15.5,2,Allowed_With_Citation,5,4,79.33,Low
100633,Business,Freshman,3.656,5.57,Ideation,Advanced,3,False,14.22,3,Allowed_With_Citation,3,3.8,69.21,High
100634,Business,Freshman,2.829,2.29,Debugging/Troubleshooting,Advanced,5,False,9.97,2,Strict_Ban,1,3.345,83.46,Medium
100635,STEM,Senior,3.096,7.49,Summarizing_Reading,Beginner,3,True,12.14,3,Strict_Ban,8,3.143,84.48,Low
100636,Humanities,Sophomore,3.61,16.58,Copywriting/Drafting,Intermediate,3,False,15.08,5,Actively_Encouraged,3,3.756,59.56,High
100637,Business,Freshman,3.748,12.22,Direct_Answer_Generation,Beginner,3,False,9.87,5,Actively_Encouraged,6,4,84.04,Low
100638,STEM,Senior,3.335,0.25,Copywriting/Drafting,Advanced,3,False,14.65,1,Allowed_With_Citation,2,3.532,96.7,Low
100639,STEM,Graduate,2.765,6.26,Direct_Answer_Generation,Beginner,3,True,16.32,1,Strict_Ban,1,3.184,64.37,High
100640,Humanities,Junior,2.912,4.04,Copywriting/Drafting,Beginner,2,False,12.81,3,Allowed_With_Citation,6,3.385,66.6,Medium
100641,STEM,Sophomore,3.33,12.91,Copywriting/Drafting,Beginner,1,False,11.67,7,Actively_Encouraged,4,3.61,70.82,High
100642,Humanities,Sophomore,3.271,9.87,Ideation,Intermediate,4,True,14.74,2,Actively_Encouraged,2,3.542,75.99,Medium
100643,STEM,Senior,2.859,0.8,Summarizing_Reading,Advanced,3,False,12.61,1,Actively_Encouraged,5,3.2,96.24,Medium
100644,Humanities,Senior,3.997,0.47,Ideation,Beginner,1,False,3.18,5,Actively_Encouraged,2,4,66.05,Low
100645,STEM,Graduate,3.027,4.57,Debugging/Troubleshooting,Beginner,1,False,22.6,2,Allowed_With_Citation,2,3.413,84.15,Low
100646,Medical,Graduate,2.535,9.6,Ideation,Intermediate,4,False,13.49,4,Strict_Ban,6,2.757,79.49,Medium
100647,Business,Graduate,3.381,1.91,Ideation,Beginner,1,False,15.03,3,Allowed_With_Citation,7,3.868,63.89,High
100648,Business,Senior,3.541,8.57,Ideation,Intermediate,4,False,17.23,7,Allowed_With_Citation,4,3.906,65.24,Medium
100649,Arts,Junior,3.408,1.07,Summarizing_Reading,Beginner,1,False,15.47,3,Allowed_With_Citation,2,3.644,89.72,Medium
100650,Humanities,Senior,2.994,2.23,Ideation,Beginner,3,False,20.32,1,Allowed_With_Citation,4,3.305,94.89,Low
100651,STEM,Senior,3.428,39,Direct_Answer_Generation,Beginner,1,False,13.44,10,Actively_Encouraged,7,2.902,39.14,High
100652,Business,Freshman,3.404,0.22,Ideation,Advanced,5,False,17.17,1,Strict_Ban,3,3.405,72.37,Low
100653,Business,Junior,2.546,6.38,Ideation,Advanced,5,True,15.18,2,Strict_Ban,1,2.844,74.16,High
100654,Business,Freshman,2.678,0.86,Ideation,Intermediate,4,False,9.58,1,Allowed_With_Citation,1,2.834,82.47,Low
100655,Humanities,Graduate,3.348,12.25,Debugging/Troubleshooting,Intermediate,1,False,12.62,5,Actively_Encouraged,3,3.715,82.7,High
100656,STEM,Sophomore,3.433,4.55,Ideation,Advanced,4,False,13.54,4,Actively_Encouraged,4,3.55,92.63,Medium
100657,STEM,Senior,3.169,40,Ideation,Beginner,1,False,10.78,10,Strict_Ban,10,3.42,78.48,High
100658,Humanities,Sophomore,3.395,24.6,Copywriting/Drafting,Intermediate,4,True,13.68,8,Strict_Ban,8,3.398,81.01,High
100659,Business,Senior,3.739,18.03,Summarizing_Reading,Beginner,1,False,12.76,3,Strict_Ban,8,4,60.71,Medium
100660,Business,Sophomore,3.741,4.71,Copywriting/Drafting,Advanced,5,False,15.16,3,Actively_Encouraged,4,3.786,89.63,Low
100661,Humanities,Senior,2.691,0.73,Ideation,Beginner,3,False,12.85,3,Strict_Ban,4,2.641,73.21,Medium
100662,Medical,Freshman,2.812,8.33,Summarizing_Reading,Advanced,3,False,13.39,2,Strict_Ban,3,3.212,69.5,Low
100663,Business,Junior,2.866,3.54,Ideation,Intermediate,2,False,13.25,4,Actively_Encouraged,1,2.841,51.95,Low
100664,STEM,Freshman,3.324,1.09,Debugging/Troubleshooting,Beginner,1,False,13.59,2,Allowed_With_Citation,1,3.544,96.99,Medium
100665,STEM,Junior,2.449,2.72,Debugging/Troubleshooting,Intermediate,4,False,12.41,2,Allowed_With_Citation,2,2.877,80.83,Low
100666,STEM,Senior,3.227,0.73,Debugging/Troubleshooting,Intermediate,3,True,2.22,3,Allowed_With_Citation,2,3.346,77.14,Medium
100667,STEM,Senior,3.322,12.81,Copywriting/Drafting,Advanced,5,True,5.15,5,Allowed_With_Citation,7,3.424,86.83,Medium
100668,STEM,Freshman,2.37,22.89,Debugging/Troubleshooting,Beginner,2,True,1,8,Actively_Encouraged,6,2.312,86,High
100669,STEM,Junior,2.655,2.46,Ideation,Intermediate,5,True,12.05,2,Allowed_With_Citation,5,3.118,73.11,Medium
100670,STEM,Graduate,3.978,14.75,Ideation,Intermediate,4,False,6.19,4,Strict_Ban,7,4,75.97,High
100671,STEM,Senior,3.464,10.53,Debugging/Troubleshooting,Intermediate,4,False,16.83,3,Actively_Encouraged,6,4,90.22,Medium
100672,Medical,Freshman,1.587,15.64,Ideation,Intermediate,2,False,14.94,4,Allowed_With_Citation,5,1.966,75.89,Low
100673,STEM,Sophomore,3.856,13.93,Debugging/Troubleshooting,Intermediate,3,False,2.52,4,Allowed_With_Citation,5,3.867,69.49,High
100674,Business,Junior,2.889,0.94,Debugging/Troubleshooting,Advanced,4,False,11.63,3,Allowed_With_Citation,5,3.477,89.26,Medium
100675,Humanities,Freshman,2.784,17.34,Copywriting/Drafting,Advanced,4,True,20.07,8,Allowed_With_Citation,9,2.868,90.37,Medium
100676,Medical,Senior,3.459,8.53,Summarizing_Reading,Beginner,3,False,4.98,3,Actively_Encouraged,4,3.614,86.11,Medium
100677,STEM,Junior,3.714,9.23,Direct_Answer_Generation,Beginner,2,False,9.9,2,Allowed_With_Citation,3,4,52.8,Medium
100678,Humanities,Freshman,3.782,6.79,Summarizing_Reading,Beginner,2,True,15.29,5,Actively_Encouraged,3,4,84.3,Medium
100679,Medical,Junior,3.753,0.2,Copywriting/Drafting,Beginner,3,False,8.32,4,Allowed_With_Citation,5,4,71.79,Low
100680,Arts,Senior,2.473,15.05,Copywriting/Drafting,Intermediate,3,True,16.72,4,Strict_Ban,4,2.656,85.07,High
100681,Arts,Sophomore,3.393,18.63,Summarizing_Reading,Advanced,4,True,12.12,3,Strict_Ban,6,3.884,75.57,Medium
100682,STEM,Sophomore,2.818,9.57,Ideation,Intermediate,5,False,14.79,6,Allowed_With_Citation,3,3.021,77.82,High
100683,STEM,Senior,3.543,0.42,Summarizing_Reading,Intermediate,1,False,21.69,1,Strict_Ban,3,4,88.81,Low
100684,Business,Freshman,2.121,2.73,Summarizing_Reading,Beginner,2,False,1,2,Actively_Encouraged,2,2.184,48.51,Low
100685,Medical,Senior,2.657,8.76,Debugging/Troubleshooting,Beginner,2,False,19.4,5,Strict_Ban,4,3.23,70.36,Medium
100686,Business,Graduate,3.529,8.4,Ideation,Advanced,4,False,19.42,3,Actively_Encouraged,3,4,100,Medium
100687,Business,Graduate,3.642,14.51,Debugging/Troubleshooting,Beginner,1,True,5.56,5,Allowed_With_Citation,6,3.717,63.67,Medium
100688,STEM,Junior,3.798,5.02,Debugging/Troubleshooting,Intermediate,4,False,14.92,3,Allowed_With_Citation,4,4,90.56,Low
100689,Arts,Junior,2.578,30.95,Summarizing_Reading,Intermediate,2,True,15.55,6,Strict_Ban,10,2.85,67.03,High
100690,STEM,Graduate,3.569,28.96,Debugging/Troubleshooting,Advanced,3,False,5.5,7,Allowed_With_Citation,9,4,89.54,High
100691,Humanities,Sophomore,2.061,2.81,Debugging/Troubleshooting,Beginner,3,True,4.64,5,Actively_Encouraged,4,2.115,81.61,High
100692,Humanities,Freshman,2.966,5.67,Copywriting/Drafting,Intermediate,2,False,2.33,1,Actively_Encouraged,1,2.695,100,Medium
100693,Business,Sophomore,3.322,3.06,Ideation,Intermediate,4,False,13.71,2,Strict_Ban,3,3.561,68.65,Medium
100694,STEM,Graduate,3.509,0.39,Ideation,Advanced,4,True,12.77,3,Allowed_With_Citation,2,3.712,80.01,High
100695,STEM,Junior,2.747,15.32,Debugging/Troubleshooting,Intermediate,3,False,9.43,3,Actively_Encouraged,2,3.087,69.86,Low
100696,Business,Junior,3.259,3.41,Direct_Answer_Generation,Intermediate,3,False,10.76,1,Actively_Encouraged,5,3.304,78.08,Low
100697,STEM,Senior,2.894,1.77,Ideation,Intermediate,3,True,6.48,1,Actively_Encouraged,6,2.893,84.36,Low
100698,Business,Junior,3.648,1.87,Summarizing_Reading,Beginner,1,True,12.87,3,Allowed_With_Citation,3,3.585,89.27,Low
100699,STEM,Freshman,3.207,9.46,Debugging/Troubleshooting,Intermediate,5,True,14.7,2,Strict_Ban,3,3.391,69.38,Low
100700,Humanities,Junior,2.785,1.32,Ideation,Intermediate,3,False,13.63,3,Allowed_With_Citation,6,2.938,78.21,Low
100701,Business,Senior,2.281,0.99,Ideation,Advanced,5,False,2.44,1,Allowed_With_Citation,2,2.256,78.08,Low
100702,STEM,Senior,3.945,40,Debugging/Troubleshooting,Beginner,2,True,11.05,7,Actively_Encouraged,7,4,67.75,High
100703,Humanities,Senior,3.412,0.52,Copywriting/Drafting,Beginner,3,False,8.11,1,Allowed_With_Citation,2,3.726,58.6,Low
100704,STEM,Junior,3.614,0.34,Debugging/Troubleshooting,Beginner,2,False,14.25,3,Actively_Encouraged,4,4,63.28,Low
100705,STEM,Graduate,3.352,12.68,Direct_Answer_Generation,Intermediate,2,True,1,3,Strict_Ban,4,3.064,67.56,High
100706,Medical,Junior,2.598,37.39,Direct_Answer_Generation,Beginner,3,False,17.19,7,Strict_Ban,6,2.219,37.21,High
100707,Humanities,Junior,3.215,6.75,Copywriting/Drafting,Intermediate,2,False,6.63,6,Actively_Encouraged,3,3.454,84.58,Medium
100708,Arts,Senior,3.311,16.65,Debugging/Troubleshooting,Intermediate,3,True,13.38,6,Actively_Encouraged,3,3.729,90.26,High
100709,STEM,Senior,3.744,4.68,Direct_Answer_Generation,Intermediate,3,True,7.3,4,Actively_Encouraged,4,4,90.47,High
100710,Business,Senior,2.449,11.43,Direct_Answer_Generation,Beginner,2,True,7.99,2,Actively_Encouraged,3,2.313,77.38,Medium
100711,Arts,Freshman,2.817,8.03,Direct_Answer_Generation,Beginner,2,False,13.33,3,Allowed_With_Citation,3,2.957,51.62,Medium
100712,Business,Sophomore,2.984,16.69,Direct_Answer_Generation,Intermediate,1,True,1,2,Allowed_With_Citation,3,2.674,66.5,Medium
100713,Humanities,Freshman,2.175,2.37,Copywriting/Drafting,Intermediate,3,True,17.29,3,Actively_Encouraged,6,2.318,66.94,Low
100714,Humanities,Sophomore,3.601,0.04,Copywriting/Drafting,Intermediate,3,False,17.97,2,Actively_Encouraged,3,3.994,85.11,Low
100715,Humanities,Junior,3.463,12.32,Copywriting/Drafting,Intermediate,4,False,7.06,4,Allowed_With_Citation,6,3.931,85.14,High
100716,Medical,Senior,3.065,3.77,Ideation,Advanced,5,True,6.4,1,Allowed_With_Citation,3,3.188,100,High
100717,Arts,Junior,2.942,1.14,Copywriting/Drafting,Beginner,3,True,19,1,Allowed_With_Citation,6,3.258,59.07,Medium
100718,Medical,Freshman,3.398,2.31,Direct_Answer_Generation,Beginner,3,True,20.46,2,Allowed_With_Citation,2,3.508,73.42,Medium
100719,STEM,Sophomore,2.949,2.35,Copywriting/Drafting,Advanced,4,True,14.16,1,Allowed_With_Citation,2,3.166,75.74,Low
100720,Business,Junior,3.211,0.76,Ideation,Advanced,4,True,13.04,2,Allowed_With_Citation,5,3.389,91.59,Low
100721,Medical,Senior,3.658,32.84,Summarizing_Reading,Intermediate,1,False,7.38,8,Actively_Encouraged,9,3.889,70.57,High
100722,STEM,Graduate,3.549,6.88,Summarizing_Reading,Intermediate,2,False,15.21,1,Allowed_With_Citation,3,3.881,71.52,High
100723,STEM,Graduate,3.796,0.81,Debugging/Troubleshooting,Beginner,1,False,10.98,4,Allowed_With_Citation,4,4,86.64,Medium
100724,Business,Graduate,3.032,1.12,Direct_Answer_Generation,Beginner,2,True,15.77,2,Allowed_With_Citation,5,3.304,70.56,Medium
100725,Business,Junior,2.985,34,Direct_Answer_Generation,Beginner,3,True,3.68,8,Allowed_With_Citation,9,2.072,17.22,High
100726,Arts,Senior,3.67,5.43,Summarizing_Reading,Beginner,2,False,10.66,5,Actively_Encouraged,5,3.998,71.53,Medium
100727,STEM,Sophomore,3.133,10.83,Debugging/Troubleshooting,Advanced,5,True,5.83,3,Actively_Encouraged,5,3.607,86,High
100728,Arts,Freshman,3.658,4.57,Copywriting/Drafting,Intermediate,2,True,11.45,4,Strict_Ban,7,3.877,72.32,Medium
100729,STEM,Freshman,3.353,4.09,Debugging/Troubleshooting,Intermediate,4,True,19.62,2,Allowed_With_Citation,5,3.86,77.68,Medium
100730,STEM,Sophomore,3.712,3.69,Debugging/Troubleshooting,Advanced,4,False,17.17,1,Actively_Encouraged,3,4,100,Low
100731,STEM,Freshman,3.702,7.08,Debugging/Troubleshooting,Advanced,3,False,9.94,5,Allowed_With_Citation,2,4,73.87,Low
100732,Arts,Graduate,2.16,2.95,Copywriting/Drafting,Advanced,4,False,17.09,2,Allowed_With_Citation,2,2.549,59.68,Medium
100733,Business,Junior,2.517,0.25,Direct_Answer_Generation,Advanced,3,False,20.21,3,Strict_Ban,4,2.722,74.18,Medium
100734,Business,Senior,3.034,10.58,Ideation,Intermediate,4,False,16.89,3,Actively_Encouraged,5,3.469,74.14,Medium
100735,Humanities,Graduate,3.24,2.7,Copywriting/Drafting,Intermediate,1,False,13.95,1,Allowed_With_Citation,7,3.44,85.02,Low
100736,Medical,Graduate,2.714,3.4,Summarizing_Reading,Intermediate,3,False,9.85,3,Strict_Ban,4,2.865,75.21,High
100737,Humanities,Graduate,3.225,15.06,Copywriting/Drafting,Beginner,2,False,11.41,6,Actively_Encouraged,5,3.667,68.85,Low
100738,Arts,Senior,3.058,0.54,Copywriting/Drafting,Intermediate,1,False,10.4,1,Allowed_With_Citation,5,3.34,89.6,High
100739,Humanities,Junior,3.621,17.72,Copywriting/Drafting,Beginner,1,True,7.76,6,Allowed_With_Citation,4,3.883,84.59,High
100740,Humanities,Junior,3.097,10.44,Summarizing_Reading,Beginner,2,False,15.14,6,Allowed_With_Citation,4,3.482,77.11,Medium
100741,Humanities,Senior,3.589,5.33,Copywriting/Drafting,Beginner,3,True,7.77,1,Allowed_With_Citation,5,3.854,71.69,Medium
100742,Humanities,Graduate,3.553,6.5,Copywriting/Drafting,Intermediate,5,False,18.17,5,Strict_Ban,4,3.765,75.42,High
100743,Business,Graduate,3.79,7.5,Ideation,Beginner,1,False,5.89,2,Allowed_With_Citation,5,4,71.48,Low
100744,Business,Senior,2.565,8.91,Summarizing_Reading,Beginner,3,False,11.09,3,Strict_Ban,2,2.51,76.43,Medium
100745,STEM,Junior,2.762,6.04,Debugging/Troubleshooting,Advanced,4,False,8.55,4,Actively_Encouraged,1,3.191,81.97,Medium
100746,Medical,Graduate,3.737,10.17,Ideation,Intermediate,3,True,21.02,3,Strict_Ban,5,3.946,70.41,High
100747,Humanities,Graduate,2.212,7.27,Debugging/Troubleshooting,Intermediate,3,False,9.89,4,Allowed_With_Citation,4,2.757,84.61,High
100748,Business,Junior,3.644,7.89,Direct_Answer_Generation,Intermediate,2,False,14.24,5,Allowed_With_Citation,6,3.919,88.89,Medium
100749,Medical,Senior,2.342,19.78,Copywriting/Drafting,Beginner,2,True,9.78,5,Allowed_With_Citation,5,2.667,69.19,Medium
100750,Business,Senior,3.249,4.79,Ideation,Intermediate,3,True,6.89,3,Allowed_With_Citation,9,3.383,67.92,Medium
100751,STEM,Junior,3.422,40,Copywriting/Drafting,Intermediate,2,True,9.58,7,Actively_Encouraged,4,3.584,52.49,High
100752,Medical,Senior,2.423,0.63,Direct_Answer_Generation,Beginner,2,True,16.63,4,Actively_Encouraged,4,2.742,67.74,High
100753,Business,Freshman,2.35,33.53,Ideation,Advanced,3,True,17.85,7,Allowed_With_Citation,10,2.435,55.37,High
100754,Humanities,Junior,3.6,0.64,Direct_Answer_Generation,Beginner,2,True,12.4,1,Actively_Encouraged,6,3.775,73.97,Medium
100755,STEM,Junior,2.658,2.39,Debugging/Troubleshooting,Beginner,3,False,9.61,1,Allowed_With_Citation,3,2.9,78.84,High
100756,Arts,Senior,3.044,1.81,Copywriting/Drafting,Beginner,3,False,12.23,3,Allowed_With_Citation,5,3.458,71.36,Medium
100757,Business,Freshman,3.49,12.19,Debugging/Troubleshooting,Beginner,2,True,6.1,4,Allowed_With_Citation,1,3.592,66.56,Low
100758,Business,Freshman,3.188,6.72,Ideation,Intermediate,3,False,4.3,2,Allowed_With_Citation,5,3.053,74.89,Low
100759,Medical,Graduate,3.135,0.72,Direct_Answer_Generation,Advanced,3,False,5.32,1,Allowed_With_Citation,3,3.248,71.59,High
100760,Arts,Sophomore,2.459,27.24,Copywriting/Drafting,Intermediate,1,True,17.01,8,Actively_Encouraged,7,2.497,70.66,High
100761,STEM,Sophomore,3.358,40,Summarizing_Reading,Advanced,4,False,5.93,9,Allowed_With_Citation,5,3.529,70.14,Medium
100762,Humanities,Senior,3.6,1.4,Direct_Answer_Generation,Advanced,4,True,20.65,3,Actively_Encouraged,2,4,88.39,Medium
100763,STEM,Sophomore,2.887,1.34,Copywriting/Drafting,Intermediate,2,True,13.1,4,Allowed_With_Citation,7,3.265,96.11,Medium
100764,Business,Senior,2.748,8.67,Ideation,Advanced,4,False,21.48,3,Allowed_With_Citation,3,3.012,100,High
100765,STEM,Sophomore,2.878,4.94,Summarizing_Reading,Intermediate,2,True,13.7,1,Allowed_With_Citation,3,2.926,56.63,Medium
100766,Business,Senior,3.095,3.87,Ideation,Beginner,2,False,1,5,Allowed_With_Citation,5,3.295,63.44,Low
100767,Arts,Junior,2.921,4.95,Copywriting/Drafting,Intermediate,2,True,13.39,3,Allowed_With_Citation,2,2.964,72.08,Medium
100768,Medical,Graduate,3.528,13.73,Summarizing_Reading,Intermediate,4,True,15.8,2,Allowed_With_Citation,1,3.891,84.64,High
100769,Humanities,Sophomore,3.353,5.48,Direct_Answer_Generation,Advanced,3,False,16.77,4,Actively_Encouraged,4,3.359,100,Low
100770,Arts,Sophomore,3.578,1.33,Copywriting/Drafting,Intermediate,5,False,16.46,3,Actively_Encouraged,5,3.921,100,Medium
100771,STEM,Graduate,3.603,0.09,Debugging/Troubleshooting,Beginner,1,False,3.79,3,Allowed_With_Citation,1,3.592,58.09,High
100772,Arts,Senior,3.105,7.4,Direct_Answer_Generation,Advanced,4,False,11.5,4,Strict_Ban,4,3.398,81.71,High
100773,STEM,Senior,1.818,2.36,Summarizing_Reading,Advanced,3,True,6.59,2,Strict_Ban,5,1.934,69.73,Medium
100774,Humanities,Sophomore,2.802,12.27,Copywriting/Drafting,Advanced,3,False,20.36,6,Allowed_With_Citation,2,3.485,68.78,Medium
100775,Arts,Junior,3.237,1.51,Copywriting/Drafting,Beginner,1,True,12.31,2,Actively_Encouraged,3,3.53,70.09,Low
100776,STEM,Sophomore,2.42,23.55,Copywriting/Drafting,Intermediate,1,True,7.3,5,Allowed_With_Citation,8,2.77,65.17,High
100777,STEM,Sophomore,2.795,17.94,Debugging/Troubleshooting,Beginner,2,False,11.6,5,Allowed_With_Citation,8,2.971,95.43,High
100778,Business,Junior,2.92,16.34,Direct_Answer_Generation,Beginner,2,True,2.59,4,Allowed_With_Citation,7,2.703,61.55,Low
100779,Business,Graduate,3.702,9.01,Summarizing_Reading,Beginner,2,False,15.23,3,Strict_Ban,7,3.984,68.01,Medium
100780,Business,Freshman,2.643,0.81,Ideation,Beginner,3,True,13.93,4,Strict_Ban,1,2.779,80.01,Medium
100781,Business,Sophomore,1.843,3.87,Ideation,Intermediate,4,False,7.15,5,Strict_Ban,7,1.861,77.91,Low
100782,Business,Sophomore,3.744,1.42,Direct_Answer_Generation,Beginner,1,True,8.03,2,Actively_Encouraged,5,3.88,76.1,Low
100783,STEM,Senior,2.586,3.75,Debugging/Troubleshooting,Advanced,3,False,4.25,1,Allowed_With_Citation,4,3.04,89.56,High
100784,Humanities,Junior,3.835,3.15,Ideation,Intermediate,2,False,11.44,1,Actively_Encouraged,2,4,92.68,Low
100785,STEM,Sophomore,3.723,1.11,Debugging/Troubleshooting,Intermediate,5,True,2.07,2,Strict_Ban,6,3.747,69,Low
100786,Medical,Senior,3.236,13.24,Summarizing_Reading,Advanced,5,False,8.86,5,Allowed_With_Citation,3,3.454,83.8,High
100787,Business,Sophomore,3.467,3.92,Summarizing_Reading,Beginner,3,False,10.41,2,Allowed_With_Citation,1,3.919,51.89,Medium
100788,Humanities,Sophomore,3.03,3.36,Direct_Answer_Generation,Beginner,2,False,20,6,Allowed_With_Citation,3,3.778,72.96,Low
100789,Humanities,Freshman,3.399,5.87,Ideation,Beginner,3,False,7.96,1,Allowed_With_Citation,7,3.39,72.9,Low
100790,Medical,Freshman,2.483,14.82,Summarizing_Reading,Advanced,4,True,13.15,3,Actively_Encouraged,1,2.629,73.71,High
100791,STEM,Freshman,3.557,3.7,Summarizing_Reading,Advanced,4,False,12.87,2,Strict_Ban,2,3.692,82.81,Medium
100792,Business,Sophomore,3.422,6.96,Ideation,Advanced,5,False,12.19,6,Allowed_With_Citation,8,3.731,81.31,Medium
100793,Business,Junior,2.967,10.74,Ideation,Advanced,5,False,9.6,2,Allowed_With_Citation,4,3.465,78.38,Medium
100794,Business,Freshman,2.218,10.93,Summarizing_Reading,Intermediate,2,True,5.51,5,Actively_Encouraged,1,2.31,81.55,Medium
100795,STEM,Freshman,2.812,22.63,Debugging/Troubleshooting,Advanced,5,True,5.67,7,Allowed_With_Citation,7,3.326,96.73,Medium
100796,Medical,Freshman,3.253,11.77,Direct_Answer_Generation,Advanced,3,True,7.54,7,Actively_Encouraged,7,3.271,43.83,Medium
100797,Medical,Sophomore,3.651,0.63,Debugging/Troubleshooting,Beginner,1,True,9.99,3,Actively_Encouraged,2,3.521,75.59,Medium
100798,Business,Freshman,2.366,4.57,Ideation,Advanced,5,False,10.73,1,Actively_Encouraged,2,2.534,60.92,Low
100799,Business,Freshman,3.355,1.53,Ideation,Advanced,3,False,15.78,5,Strict_Ban,6,3.372,100,Medium
100800,Medical,Graduate,3.599,2.4,Summarizing_Reading,Beginner,2,True,16.61,1,Allowed_With_Citation,4,3.672,69.98,Medium
100801,Business,Junior,3.578,3.58,Ideation,Intermediate,3,True,7.16,1,Actively_Encouraged,2,3.565,74.4,Low
100802,STEM,Senior,3.943,0.23,Copywriting/Drafting,Intermediate,1,False,10.98,2,Allowed_With_Citation,4,4,56.59,Low
100803,Business,Senior,3.778,2.5,Direct_Answer_Generation,Advanced,3,True,8.81,3,Actively_Encouraged,4,4,70.66,Medium
100804,Business,Senior,2.849,11.08,Direct_Answer_Generation,Intermediate,2,True,23.64,4,Actively_Encouraged,4,3.498,91.03,Medium
100805,Humanities,Senior,3.481,3.06,Copywriting/Drafting,Beginner,3,False,14.34,1,Actively_Encouraged,5,4,69.31,Low
100806,Business,Junior,3.72,23.9,Debugging/Troubleshooting,Beginner,3,False,15.97,8,Allowed_With_Citation,4,4,91.57,Medium
100807,Medical,Senior,3.227,1.3,Summarizing_Reading,Advanced,4,False,19.18,2,Allowed_With_Citation,1,3.603,87.83,High
100808,Medical,Graduate,3.294,1.17,Summarizing_Reading,Beginner,2,False,7.39,3,Allowed_With_Citation,6,3.344,74.28,Medium
